Path,128,448,2
Path,192,448,2
Path,256,448,2
Path,320,448,2
Path,384,448,2
Path,448,448,2
Path,512,448,2
Path,576,448,2
Path,640,448,2
Path,704,448,2
Path,768,448,2
Path,832,448,2
Path,896,448,2
Path,960,448,2
Path,1024,448,2
Path,1152,448,2
Path,1216,448,2
Path,1088,448,2
Path,1280,448,2
Path,1344,448,2
Path,1408,448,2
Path,1472,448,2
Path,1600,448,2
Path,1664,448,2
Path,1728,448,2
Path,1536,448,2
Path,1792,448,2
Path,1792,384,2
Path,1728,384,2
Path,1664,384,2
Path,1600,384,2
Path,1536,384,2
Path,1472,384,2
Path,1408,384,2
Path,1344,384,2
Path,1216,384,2
Path,1152,384,2
Path,1280,384,2
Path,1088,384,2
Path,1024,384,2
Path,896,384,2
Path,768,384,2
Path,960,384,2
Path,832,384,2
Path,704,384,2
Path,640,384,2
Path,576,384,2
Path,512,384,2
Path,448,384,2
Path,384,384,2
Path,320,384,2
Path,192,384,2
Path,128,384,2
Path,256,384,2
Path,1024,512,2
Path,1024,576,2
Path,1024,640,2
Path,1024,704,2
Path,1024,768,2
Path,1024,832,2
Path,1024,896,2
Path,128,320,2
Path,128,256,2
Path,128,192,2
Path,128,128,2
Path,128,64,2
Path,128,0,2
Tree,0,-32,1
Tree,192,-32,0
Tree,256,-32,2
Tree,320,-32,0
Tree,384,-32,2
Tree,448,-32,1
Tree,512,-32,0
Tree,576,-32,2
Tree,640,-32,2
Tree,768,-32,2
Tree,704,-32,2
Tree,832,-32,1
Tree,960,-32,0
Tree,1024,-32,1
Tree,896,-32,0
Tree,1088,-32,2
Tree,1152,-32,2
Tree,1216,-32,1
Tree,1280,-32,0
Tree,1408,-32,2
Tree,1472,-32,2
Tree,1344,-32,2
Tree,1536,-32,1
Tree,1600,-32,1
Tree,1664,-32,1
Tree,1728,-32,1
Tree,1792,-32,2
Tree,64,-32,0
Gate,128,0,resources/levels/forest1.csv
Tree,0,32,0
Tree,1792,32,0
Tree,1664,32,1
Tree,1728,32,0
Tree,1600,32,2
Tree,192,32,2
Tree,256,32,2
Tree,320,32,2
Tree,384,32,0
Tree,448,32,1
Tree,512,32,2
Tree,576,32,0
Tree,640,32,1
Tree,704,32,2
Tree,1536,32,1
Tree,1472,32,1
Tree,1408,32,1
Tree,1344,32,0
Tree,1280,32,2
Tree,1216,32,0
Tree,1152,32,1
Tree,1088,32,2
Tree,1024,32,2
Tree,960,32,2
Tree,832,32,2
Tree,768,32,0
Tree,896,32,2
Tree,64,32,2
Tree,0,96,0
Tree,1792,96,0
Tree,1728,96,1
Tree,1664,96,2
Tree,1536,96,2
Tree,192,96,2
Tree,256,96,1
Tree,320,96,2
Tree,384,96,0
Tree,448,96,1
Tree,512,96,2
Tree,576,96,1
Tree,640,96,2
Tree,1600,96,0
Tree,1472,96,2
Tree,1408,96,2
Tree,1344,96,0
Tree,1280,96,1
Tree,1216,96,0
Tree,1152,96,0
Tree,1088,96,1
Tree,768,96,0
Tree,832,96,2
Tree,704,96,1
Tree,896,96,1
Tree,960,96,2
Tree,1024,96,2
Tree,64,96,1
Tree,0,160,0
Tree,1792,160,2
Tree,1728,160,1
Tree,1664,160,0
Tree,192,160,0
Tree,256,160,0
Tree,320,160,2
Tree,384,160,2
Tree,448,160,2
Tree,512,160,2
Tree,576,160,1
Tree,640,160,2
Tree,1536,160,2
Tree,1472,160,2
Tree,1408,160,1
Tree,1344,160,1
Tree,1280,160,1
Tree,1216,160,2
Tree,1088,160,2
Tree,1152,160,1
Tree,704,160,1
Tree,768,160,0
Tree,832,160,2
Tree,896,160,2
Tree,960,160,0
Tree,1024,160,2
Tree,64,160,1
Tree,1600,160,1
Tree,0,224,0
Tree,1792,224,1
Tree,1600,224,0
Tree,1728,224,0
Tree,1664,224,1
Tree,192,224,2
Tree,256,224,0
Tree,320,224,2
Tree,384,224,1
Tree,448,224,2
Tree,512,224,0
Tree,576,224,0
Tree,640,224,1
Tree,768,224,1
Tree,1024,224,2
Tree,1536,224,2
Tree,1472,224,2
Tree,1408,224,2
Tree,1344,224,1
Tree,1280,224,2
Tree,1216,224,1
Tree,1152,224,1
Tree,1088,224,1
Tree,704,224,0
Tree,896,224,1
Tree,832,224,2
Tree,960,224,2
Tree,64,224,1
Tree,0,288,0
Tree,1792,288,0
Tree,1728,288,0
Tree,1664,288,2
Tree,1600,288,0
Tree,1536,288,2
Tree,1472,288,2
Tree,1408,288,0
Tree,1344,288,2
Tree,1280,288,1
Tree,1216,288,1
Tree,1152,288,1
Tree,1088,288,0
Tree,1024,288,2
Tree,960,288,2
Tree,832,288,0
Tree,896,288,0
Tree,768,288,0
Tree,704,288,1
Tree,640,288,2
Tree,512,288,2
Tree,320,288,2
Tree,256,288,1
Tree,192,288,1
Tree,384,288,0
Tree,448,288,2
Tree,576,288,1
Tree,64,288,0
Tree,0,352,1
Tree,64,352,0
Gate,1792,384,resources/levels/forest6.csv
Tree,0,416,1
Tree,64,416,2
Gate,1792,448,resources/levels/forest6.csv
Tree,0,480,1
Tree,1792,480,2
Tree,960,480,1
Tree,896,480,0
Tree,832,480,0
Tree,768,480,2
Tree,704,480,1
Tree,640,480,0
Tree,576,480,0
Tree,512,480,2
Tree,448,480,0
Tree,384,480,2
Tree,320,480,1
Tree,256,480,0
Tree,192,480,1
Tree,128,480,1
Tree,64,480,1
Tree,1088,480,2
Tree,1152,480,0
Tree,1280,480,1
Tree,1344,480,2
Tree,1216,480,2
Tree,1408,480,0
Tree,1472,480,0
Tree,1536,480,0
Tree,1664,480,0
Tree,1728,480,1
Tree,1600,480,1
Tree,0,544,1
Tree,1792,544,2
Tree,960,544,2
Tree,64,544,2
Tree,128,544,1
Tree,192,544,2
Tree,896,544,0
Tree,832,544,0
Tree,256,544,1
Tree,320,544,2
Tree,384,544,1
Tree,448,544,1
Tree,512,544,2
Tree,576,544,1
Tree,640,544,0
Tree,704,544,0
Tree,768,544,0
Tree,1088,544,1
Tree,1152,544,1
Tree,1216,544,0
Tree,1728,544,2
Tree,1664,544,0
Tree,1600,544,2
Tree,1536,544,2
Tree,1472,544,0
Tree,1408,544,1
Tree,1344,544,2
Tree,1280,544,2
Tree,0,608,2
Tree,1792,608,0
Tree,960,608,1
Tree,64,608,0
Tree,128,608,0
Tree,192,608,2
Tree,896,608,1
Tree,832,608,1
Tree,256,608,1
Tree,320,608,0
Tree,384,608,2
Tree,768,608,2
Tree,704,608,2
Tree,640,608,0
Tree,576,608,2
Tree,512,608,0
Tree,448,608,2
Tree,1088,608,2
Tree,1152,608,1
Tree,1600,608,0
Tree,1664,608,1
Tree,1728,608,1
Tree,1536,608,2
Tree,1216,608,2
Tree,1472,608,2
Tree,1408,608,0
Tree,1344,608,0
Tree,1280,608,1
Tree,0,672,1
Tree,1792,672,2
Tree,960,672,1
Tree,64,672,1
Tree,128,672,0
Tree,192,672,0
Tree,896,672,2
Tree,832,672,0
Tree,256,672,0
Tree,320,672,1
Tree,384,672,1
Tree,768,672,2
Tree,704,672,1
Tree,448,672,1
Tree,512,672,1
Tree,576,672,2
Tree,640,672,2
Tree,1088,672,2
Tree,1152,672,0
Tree,1728,672,0
Tree,1664,672,0
Tree,1600,672,1
Tree,1536,672,2
Tree,1216,672,1
Tree,1472,672,1
Tree,1280,672,0
Tree,1408,672,2
Tree,1344,672,0
Tree,0,736,0
Tree,1792,736,1
Tree,960,736,1
Tree,64,736,0
Tree,128,736,0
Tree,192,736,2
Tree,896,736,2
Tree,832,736,2
Tree,320,736,1
Tree,256,736,1
Tree,384,736,1
Tree,768,736,1
Tree,704,736,1
Tree,512,736,0
Tree,448,736,2
Tree,576,736,1
Tree,640,736,1
Tree,1088,736,2
Tree,1152,736,2
Tree,1728,736,2
Tree,1664,736,2
Tree,1600,736,0
Tree,1536,736,1
Tree,1216,736,0
Tree,1472,736,0
Tree,1280,736,2
Tree,1408,736,2
Tree,1344,736,1
Tree,0,800,0
Tree,1792,800,1
Tree,960,800,1
Tree,64,800,0
Tree,128,800,1
Tree,192,800,2
Tree,256,800,2
Tree,320,800,0
Tree,448,800,0
Tree,512,800,1
Tree,640,800,1
Tree,896,800,1
Tree,832,800,2
Tree,768,800,1
Tree,704,800,1
Tree,576,800,0
Tree,384,800,1
Tree,1088,800,0
Tree,1152,800,2
Tree,1728,800,2
Tree,1664,800,1
Tree,1600,800,2
Tree,1216,800,2
Tree,1280,800,1
Tree,1344,800,2
Tree,1408,800,0
Tree,1472,800,2
Tree,1536,800,2
Tree,0,864,2
Tree,1792,864,1
Tree,1728,864,2
Tree,1664,864,0
Tree,1600,864,1
Tree,1536,864,0
Tree,1472,864,1
Tree,1408,864,1
Tree,1344,864,2
Tree,1280,864,1
Tree,1216,864,0
Tree,1152,864,0
Tree,1088,864,1
Tree,960,864,2
Tree,896,864,2
Tree,832,864,0
Tree,768,864,1
Tree,704,864,1
Tree,640,864,0
Tree,576,864,1
Tree,512,864,1
Tree,448,864,2
Tree,384,864,1
Tree,320,864,0
Tree,256,864,1
Tree,192,864,0
Tree,128,864,1
Tree,64,864,1
Gate,1024,896,resources/levels/beach1.csv
