Path,1664,0,2
Path,1664,64,2
Path,1664,128,2
Path,1664,192,2
Path,1664,256,2
Path,1664,320,2
Path,1664,384,2
Path,1664,448,2
Path,1664,512,2
Path,1664,576,2
Path,1664,640,2
Path,1600,640,2
Path,1536,640,2
Path,1472,640,2
Path,1408,640,2
Path,1344,640,2
Path,1280,640,2
Path,1216,640,2
Path,1152,640,2
Path,1088,640,2
Path,1024,640,2
Path,960,640,2
Path,896,640,2
Path,704,320,2
Path,640,320,2
Path,576,320,2
Path,512,320,2
Path,448,320,2
Path,320,320,2
Path,256,320,2
Path,256,256,2
Path,256,192,2
Path,256,128,2
Path,256,64,2
Path,256,0,2
Path,384,320,2
Path,832,640,2
Path,832,576,2
Path,832,448,2
Path,832,384,2
Path,832,320,2
Path,768,320,2
Path,832,512,2
Path,832,256,2
Path,832,192,2
Path,832,128,2
Path,832,64,2
Path,832,0,2
Tree,0,-32,1
Tree,64,-32,1
Tree,128,-32,0
Tree,192,-32,0
Tree,320,-32,2
Tree,384,-32,2
Tree,448,-32,1
Tree,512,-32,2
Tree,576,-32,1
Tree,640,-32,0
Tree,704,-32,1
Tree,896,-32,1
Tree,960,-32,0
Tree,1024,-32,1
Tree,1088,-32,0
Tree,1152,-32,0
Tree,1216,-32,2
Tree,1280,-32,1
Tree,1344,-32,0
Tree,1408,-32,1
Tree,1472,-32,2
Tree,1536,-32,2
Tree,1600,-32,2
Tree,1728,-32,2
Tree,1792,-32,1
Tree,768,-32,2
Gate,256,0,resources/levels/forest9.csv
Gate,832,0,resources/levels/forest9.csv
Gate,1664,0,resources/levels/forest9.csv
Tree,0,32,1
Tree,64,32,0
Tree,128,32,2
Tree,192,32,1
Tree,320,32,1
Tree,384,32,1
Tree,448,32,1
Tree,512,32,2
Tree,576,32,1
Tree,640,32,1
Tree,704,32,1
Tree,896,32,2
Tree,960,32,0
Tree,1024,32,2
Tree,1088,32,1
Tree,1152,32,1
Tree,1216,32,0
Tree,1280,32,1
Tree,1344,32,1
Tree,1408,32,2
Tree,1472,32,1
Tree,1536,32,1
Tree,1600,32,1
Tree,1728,32,1
Tree,1792,32,2
Tree,768,32,0
Tree,0,96,2
Tree,64,96,2
Tree,128,96,0
Tree,192,96,1
Tree,320,96,2
Tree,384,96,1
Tree,448,96,1
Tree,512,96,2
Tree,576,96,0
Tree,640,96,1
Tree,704,96,2
Tree,896,96,1
Tree,960,96,0
Tree,1024,96,1
Tree,1088,96,2
Tree,1152,96,2
Tree,1216,96,1
Tree,1280,96,1
Tree,1344,96,0
Tree,1408,96,0
Tree,1472,96,0
Tree,1536,96,0
Tree,1600,96,1
Tree,1728,96,1
Tree,1792,96,2
Tree,768,96,0
Tree,0,160,2
Tree,64,160,1
Tree,128,160,2
Tree,192,160,2
Tree,320,160,1
Tree,384,160,2
Tree,448,160,1
Tree,512,160,0
Tree,576,160,0
Tree,640,160,0
Tree,704,160,1
Tree,896,160,0
Tree,960,160,2
Tree,1024,160,0
Tree,1088,160,1
Tree,1152,160,1
Tree,1216,160,0
Tree,1280,160,2
Tree,1344,160,1
Tree,1408,160,1
Tree,1472,160,1
Tree,1536,160,0
Tree,1600,160,1
Tree,1728,160,0
Tree,1792,160,2
Tree,768,160,2
Tree,0,224,0
Tree,64,224,1
Tree,128,224,2
Tree,192,224,0
Tree,320,224,1
Tree,384,224,0
Tree,448,224,1
Tree,512,224,1
Tree,576,224,2
Tree,640,224,0
Tree,704,224,1
Tree,896,224,1
Tree,960,224,1
Tree,1024,224,1
Tree,1088,224,2
Tree,1152,224,1
Tree,1216,224,0
Tree,1280,224,0
Tree,1344,224,0
Tree,1408,224,2
Tree,1536,224,0
Tree,1600,224,1
Tree,1728,224,0
Tree,1792,224,1
Tree,768,224,1
Tree,1472,224,0
Tree,0,288,1
Tree,64,288,0
Tree,128,288,0
Tree,192,288,1
Tree,896,288,1
Tree,1536,288,2
Tree,1600,288,2
Tree,1728,288,1
Tree,1792,288,1
Tree,960,288,0
House,1152,320,1
Tree,0,352,0
Tree,64,352,2
Tree,128,352,1
Tree,192,352,2
Tree,256,352,0
Tree,320,352,2
Tree,384,352,2
Tree,448,352,2
Tree,512,352,0
Tree,576,352,2
Tree,640,352,0
Tree,704,352,2
Tree,896,352,2
Tree,1536,352,2
Tree,1600,352,0
Tree,1728,352,2
Tree,1792,352,2
Tree,960,352,1
Tree,768,352,0
Tree,0,416,2
Tree,64,416,1
Tree,128,416,2
Tree,192,416,1
Tree,256,416,0
Tree,320,416,0
Tree,384,416,1
Tree,448,416,0
Tree,512,416,0
Tree,576,416,2
Tree,640,416,1
Tree,704,416,1
Tree,896,416,1
Tree,1536,416,0
Tree,1600,416,0
