Path,64,192,1
Path,64,256,1
Path,64,320,1
Path,64,384,1
Path,64,448,1
Path,64,512,1
Path,192,512,1
Path,256,512,1
Path,256,448,1
Path,192,448,1
Path,448,768,1
Path,448,704,1
Path,448,640,1
Path,448,576,1
Path,704,576,1
Path,704,640,1
Path,704,704,1
Path,704,768,1
Path,1152,768,1
Path,1152,704,1
Path,1152,384,1
Path,768,320,1
Path,768,256,1
Path,1472,832,2
Path,1472,768,2
Path,1472,704,2
Path,1472,640,2
Path,1472,576,2
Path,1408,576,2
Path,1344,576,2
Path,1280,576,2
Path,1024,576,2
Path,960,576,2
Path,896,576,2
Path,896,512,2
Path,896,448,2
Path,960,448,2
Path,1024,448,2
Path,1280,448,2
Path,1408,448,2
Path,1344,448,2
Path,1472,448,2
Path,1536,448,2
Path,1600,448,2
Path,1600,384,2
Path,1600,320,2
Path,1600,64,2
Path,960,64,2
Path,1024,64,2
Path,1088,64,2
Path,1152,64,2
Path,1280,64,2
Path,1216,64,2
Path,1344,64,2
Path,1408,64,2
Path,1536,64,2
Path,1472,64,2
Path,896,64,2
Path,768,64,2
Path,832,64,2
Path,704,64,2
Path,576,64,2
Path,640,64,2
Path,576,0,2
Path,1472,896,2
Path,320,512,3
Path,320,448,3
Path,320,384,3
Path,640,768,3
Path,640,704,3
Path,640,640,3
Path,640,576,3
Path,512,768,3
Path,512,704,3
Path,512,640,3
Path,512,576,3
Path,64,576,3
Path,128,576,3
Path,192,576,3
Path,256,576,3
Path,320,576,3
Path,64,640,2
Path,128,640,2
Path,192,640,2
Path,256,640,2
Path,320,640,2
Path,384,384,2
Path,448,384,2
Path,512,384,2
Path,576,384,2
Path,576,320,2
Path,576,256,0
Path,576,128,0
Path,576,192,0
Path,1216,448,0
Path,1152,448,0
Path,1088,448,0
Path,1216,576,0
Path,1152,576,0
Path,1088,576,0
Path,1600,256,0
Path,1600,192,0
Path,1600,128,0
Path,576,576,0
Path,576,512,0
Path,576,448,0
Path,1152,832,3
Path,1088,832,3
Path,1024,832,3
Path,960,832,3
Path,896,832,3
Path,832,832,3
Path,768,832,3
Path,704,832,3
Path,640,832,3
Path,64,832,3
Path,128,832,3
Path,192,832,3
Path,256,832,3
Path,320,832,3
Path,384,832,3
Path,448,832,3
Path,512,832,3
Path,576,832,3
Path,576,704,3
Path,576,768,3
Path,576,640,3
Path,1600,0,2
Path,1152,640,5
Path,1152,512,5
Path,1152,320,4
Path,1088,320,4
Path,1024,320,4
Path,960,320,4
Path,896,320,4
Path,832,320,4
Path,768,768,4
Path,832,768,4
Path,896,768,4
Path,960,768,4
Path,1024,768,4
Path,1088,768,4
Path,640,512,4
Path,704,512,4
Path,448,512,4
Path,512,512,4
Path,0,768,4
Path,64,768,4
Path,128,768,4
Path,192,768,4
Path,320,768,4
Path,384,768,4
Path,256,768,4
Path,256,384,4
Path,192,384,4
Path,64,128,4
Path,0,128,4
Path,512,192,4
Path,448,192,4
Path,384,192,4
Path,320,192,4
Path,256,192,4
Path,192,192,4
Path,128,192,4
Path,704,192,4
Path,640,192,4
Path,832,192,4
Path,896,192,4
Path,960,192,4
Path,1536,192,4
Path,1472,192,4
Path,1408,192,4
Path,1344,192,4
Path,1280,192,4
Path,1216,192,4
Path,1152,192,4
Path,1088,192,4
Path,1024,192,4
Path,1792,192,4
Path,1728,192,4
Path,1664,192,4
Path,768,192,4
Path,128,512,4
Tree,0,-32,1
Tree,64,-32,0
Tree,128,-32,0
Tree,192,-32,1
Tree,256,-32,1
Tree,320,-32,2
Tree,384,-32,0
Tree,448,-32,0
Tree,512,-32,2
Tree,640,-32,1
Tree,704,-32,1
