Path,640,512,2
Path,704,512,2
Path,768,512,2
Path,832,512,2
Path,896,512,2
Path,960,512,2
Path,1024,512,2
Path,1088,512,2
Path,1216,512,2
Path,1280,512,2
Path,1152,512,2
Path,1472,512,2
Path,1344,512,2
Path,1408,512,2
Path,1536,512,2
Path,1600,512,2
Path,1664,512,2
Path,1728,512,2
Path,1792,512,2
Path,1792,576,2
Path,1664,576,2
Path,1728,576,2
Path,1600,576,2
Path,1536,576,2
Path,1472,576,2
Path,1408,576,2
Path,1344,576,2
Path,1280,576,2
Path,1216,576,2
Path,1152,576,2
Path,1088,576,2
Path,960,576,2
Path,896,576,2
Path,1024,576,2
Path,768,576,2
Path,832,576,2
Path,704,576,2
Path,640,576,2
Path,576,512,2
Path,576,576,2
Path,512,512,2
Path,384,512,2
Path,448,512,2
Path,320,512,2
Path,256,512,2
Path,192,512,2
Path,128,512,2
Path,64,512,2
Path,0,576,2
Path,64,576,2
Path,128,576,2
Path,192,576,2
Path,256,576,2
Path,320,576,2
Path,384,576,2
Path,448,576,2
Path,512,576,2
Path,832,448,2
Path,832,320,2
Path,832,256,2
Path,832,384,2
Path,832,192,2
Path,896,192,2
Path,960,192,2
Path,1024,192,2
Path,1088,192,2
Path,1152,192,2
Path,1152,64,2
Path,1152,0,2
Path,1152,128,2
Path,448,320,0
Path,512,320,0
Path,512,384,0
Path,512,448,0
Path,448,448,0
Path,448,384,0
Path,1600,320,0
Path,1664,320,0
Path,1664,384,0
Path,1664,448,0
Path,1600,384,0
Path,1600,448,0
Path,1536,384,0
Path,1472,384,0
Path,1408,384,0
Path,1344,384,0
Path,1344,320,0
Path,1344,256,0
Path,1344,192,0
Path,1344,128,0
Path,1280,128,0
Path,1216,128,0
Path,832,640,2
Path,832,704,2
Path,832,768,2
Path,896,768,2
Path,960,768,2
Path,768,768,2
Path,640,768,2
Path,704,768,2
Path,512,768,2
Path,576,768,2
Path,448,768,2
Path,384,768,2
Path,384,832,2
Path,384,896,2
Path,1024,768,2
Path,1088,768,2
Path,1152,768,2
Path,1216,768,2
Path,1280,768,2
Path,1344,768,2
Path,1408,768,2
Path,1472,768,2
Path,1536,768,2
Path,1600,768,2
Path,1664,768,2
Path,1728,768,2
Path,1792,768,2
Path,0,512,2
Tree,1216,-32,0
Tree,1088,-32,2
Tree,384,-32,1
Tree,576,-32,2
Tree,640,-32,2
Tree,448,-32,1
Tree,512,-32,2
Tree,704,-32,2
Tree,768,-32,0
Tree,832,-32,2
Tree,896,-32,0
Tree,1024,-32,0
Tree,960,-32,0
Tree,320,-32,0
Tree,256,-32,2
Tree,192,-32,0
Tree,128,-32,2
Tree,64,-32,1
Tree,0,-32,0
Tree,1280,-32,2
Tree,1408,-32,1
Tree,1472,-32,1
Tree,1344,-32,2
Tree,1536,-32,0
Tree,1600,-32,2
Tree,1664,-32,0
Tree,1728,-32,1
Tree,1792,-32,2
House,384,0,0
House,1536,0,1
Gate,1152,0,resources/levels/village4.csv
Tree,1216,32,0
Tree,1088,32,0
Tree,0,32,0
Tree,1792,32,2
Tree,1088,96,0
Tree,1024,96,0
Tree,960,96,0
Tree,832,96,1
Tree,768,96,0
Tree,896,96,2
Tree,0,96,1
Tree,1792,96,0
Tree,1216,160,1
Tree,768,160,1
Tree,0,160,1
Tree,1792,160,2
Tree,896,224,1
Tree,1024,224,0
Tree,1088,224,2
Tree,1152,224,0
Tree,960,224,2
Tree,1216,224,1
Tree,768,224,2
Tree,0,224,2
Tree,1792,224,1
Tree,896,288,1
Tree,768,288,0
Tree,0,288,0
Tree,1792,288,0
CharacterSpawner,256,320,0
Tree,896,352,0
Tree,768,352,2
Tree,0,352,2
Tree,1792,352,2
Tree,896,416,0
Tree,768,416,1
Tree,640,416,0
Tree,704,416,2
Tree,576,416,0
Tree,384,416,2
Tree,320,416,0
Tree,256,416,2
Tree,192,416,2
Tree,64,416,0
Tree,128,416,0
Tree,0,416,0
Tree,960,416,0
Tree,1024,416,0
Tree,1088,416,0
Tree,1152,416,1
Tree,1216,416,1
Tree,1792,416,2
Tree,1472,416,0
Tree,1280,416,1
Tree,1344,416,2
Tree,1408,416,2
Tree,1536,416,0
Tree,1728,416,0
Gate,0,512,resources/levels/village2.csv
CharacterSpawner,1600,512,4
Gate,0,576,resources/levels/village2.csv
Tree,0,608,2
Tree,64,608,2
Tree,128,608,1
Tree,192,608,2
Tree,320,608,1
Tree,384,608,2
Tree,256,608,0
Tree,448,608,2
Tree,512,608,0
Tree,576,608,1
Tree,640,608,0
Tree,704,608,1
Tree,896,608,1
Tree,960,608,1
Tree,1088,608,2
Tree,768,608,0
Tree,1024,608,1
Tree,1216,608,2
Tree,1280,608,2
Tree,1152,608,0
Tree,1344,608,2
Tree,1408,608,2
Tree,1472,608,0
Tree,1536,608,1
Tree,1600,608,0
Tree,1664,608,0
Tree,1728,608,2
Tree,1792,608,2
Tree,1792,672,0
Tree,0,672,2
Tree,320,672,0
Tree,448,672,1
Tree,512,672,1
Tree,384,672,1
Tree,576,672,0
Tree,640,672,2
Tree,704,672,2
Tree,768,672,1
Tree,256,672,1
Tree,192,672,0
Tree,128,672,2
Tree,64,672,1
Tree,896,672,1
